ID,Identifier,Title,Description,Repository,Sequence,Taxonomy,Sub Skills,Purpose,Enable Feedback,Is Atomic,Gradient,Group Name,Content Ids,Instruction Text,Status,Is Active,X ID,Created By,V,Updated By,Created At,Updated At
68498c2bcd293e78f449d5e9,f5f92d5d-4088-409b-b313-09d74cf1896b,"{""en"":""Add_1D_7.2D + 6, 7, 8, 9, 0_G4_30_v1.5""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c2bcd293e78f449d5ea""}",13,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4248"",""name"":{""en"":""class-one"",""hi"":""एक"",""kn"":""ಒಂದು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""Addition"",""hi"":""जोड़"",""kn"":""ಜೋಡಣೆ"",""or"":""ମିଶାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-1"",""name"":{""en"":""1-digit Addition"",""hi"":""1-अंक जोड़"",""kn"":""1-ಅಂಕದ ಜೋಡಣೆ""},""_id"":""68498c2bcd293e78f449d5ec""}],""l3_skill"":[{""identifier"":""6a4ab8a6-9d22-48cf-bbc7-62ada70e27a4"",""name"":{""en"":""2D + 6, 7, 8, 9, 0_sum up to 20 by finger schema""},""_id"":""6880e072e85d99f523c6ccff""}],""_id"":""68498c2bcd293e78f449d5eb"",""l2_5_skill"":{""identifier"":""96791776-b4f3-4650-b59a-7e9e80a72919"",""name"":{""en"":""2D+1D sum up to 20""}}}",[],Worksheet,true,false,G4,1,"[""9f047a30-4335-4ab4-9b45-3bdfe9e05094""]",,live,true,qs_add_026_b,system,0,,"February 4, 2025, 7:06 AM","July 23, 2025, 1:22 PM"
68498c2bcd293e78f449d5ee,b3dc4db8-4435-49de-ba8a-0bc190aa2e6e,"{""en"":""Add_2D_M6.x+x (with carry)_MG3_20_v1.5""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c2bcd293e78f449d5ef""}",32,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4247"",""name"":{""en"":""class-two"",""hi"":""दो"",""kn"":""ಎರಡು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""Addition"",""hi"":""जोड़"",""kn"":""ಜೋಡಣೆ"",""or"":""ମିଶାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-2"",""name"":{""en"":""2-digit Addition"",""hi"":""2-अंक जोड़"",""kn"":""2-ಅಂಕದ ಜೋಡಣೆ""},""_id"":""68498c2bcd293e78f449d5f1""}],""l3_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e365f"",""name"":{""en"":""2D+2D with carry once""},""_id"":""6880e072e85d99f523c6cd23""}],""_id"":""68498c2bcd293e78f449d5f0"",""l2_5_skill"":{""identifier"":""16d7cf9d-f977-465e-b8da-6996e061fd70"",""name"":{""en"":""2-digit Addition with carry""}}}","[#ordered/map ([:identifier ""sub_skill_carry""] [:name #ordered/map ([:en ""carry""] [:hi ""x + 0""] [:kn ""x + 0""])] [:_id #object[org.bson.types.ObjectId 0x2e567aa0 ""68498c2bcd293e78f449d5f6""]]) #ordered/map ([:identifier ""7a8dc429-ff9a-45a5-8164-afd7988e546e""] [:name #ordered/map ([:en ""x_plus_x""] [:ka ""ಒಲವಾಯ್ತು2""])] [:_id #object[org.bson.types.ObjectId 0x41455ba7 ""68498c2bcd293e78f449d5f7""]])]",Misconception,true,false,MG3,3,"[""c021e7d4-b0ec-4c10-b13b-67f74ca463b2""]",,live,true,qs_add_071_b,system,0,,"February 4, 2025, 7:06 AM","July 23, 2025, 1:22 PM"
68498c2bcd293e78f449d5f8,95e0ada8-8666-4db2-81fd-e9623279cfab,"{""en"":""Add_3D_10.3D Mixed practice 1_G4_40_v1.5""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c2bcd293e78f449d5f9""}",52,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4246"",""name"":{""en"":""class-three"",""hi"":""तीन"",""kn"":""ಮೂರು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""Addition"",""hi"":""जोड़"",""kn"":""ಜೋಡಣೆ"",""or"":""ମିଶାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-3"",""name"":{""en"":""3-digit Addition"",""hi"":""3-अंक जोड़"",""kn"":""3-ಅಂಕದ ಜೋಡಣೆ""},""_id"":""68498c2bcd293e78f449d5fb""}],""l3_skill"":[{""identifier"":""9c5984af-5a97-4582-a420-5d69676df70e"",""name"":{""en"":""2D + 1D/2D = 3D with carry""},""_id"":""6880e073e85d99f523c6cd49""}],""_id"":""68498c2bcd293e78f449d5fa"",""l2_5_skill"":{""identifier"":""5308386a-43d0-49fd-a65b-ad681499438f"",""name"":{""en"":""3-digit Addition with carry""}}}",[],Mixed Practice,true,false,G4,5,,,live,true,qs_add_102_b,system,0,,"February 4, 2025, 7:06 AM","July 23, 2025, 1:15 PM"
68498c2bcd293e78f449d602,293f6e30-e1ed-47b1-8433-eedde25fa61e,"{""en"":""Misconception: x+0 (4D + 1D/2D/3D/4D with and without carry)""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c2bcd293e78f449d603""}",74,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4245"",""name"":{""en"":""class-four"",""hi"":""चार"",""kn"":""ನಾಲ್ಕು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""Addition"",""hi"":""जोड़"",""kn"":""ಜೋಡಣೆ"",""or"":""ମିଶାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-4"",""name"":{""en"":""4-digit Addition"",""hi"":""4-अंक जोड़"",""kn"":""4-ಅಂಕದ ಜೋಡಣೆ""},""_id"":""68498c2bcd293e78f449d605""}],""l3_skill"":[{""identifier"":""db33fab9-ddcf-4dc8-a615-1d1f83e05d89"",""name"":{""en"":""3D+1D/2D/3D=4D with carry""},""_id"":""6880e073e85d99f523c6cd73""}],""_id"":""68498c2bcd293e78f449d604"",""l2_5_skill"":{""identifier"":""f6a1534e-4f7c-4cb8-b6f9-590b1b3b4482"",""name"":{""en"":""4-digit Addition with carry""}}}",[],Misconception,true,false,MG3,7,,,live,true,qs_add_205_b,system,0,,"February 4, 2025, 7:06 AM","July 23, 2025, 1:15 PM"
68498c2bcd293e78f449d60b,9286e975-f0e7-488f-b3df-ab461334b3e0,"{""en"":""Sub_4D_1.4D-1D,2D, 3D, 4D Without Borrowing_G3_30_v1.5""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c2bcd293e78f449d60c""}",62,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4245"",""name"":{""en"":""class-four"",""hi"":""चार"",""kn"":""ನಾಲ್ಕು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334v"",""name"":{""en"":""Subtraction"",""hi"":""घटाव"",""kn"":""ಹೊರಲಾಗುವುದು"",""or"":""ଫେଡାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-9"",""name"":{""en"":""4-digit Subtraction"",""hi"":""4-अंक घटाव"",""kn"":""4-ಅಂಕದ ಹೊಡೆದು ಹಾಕಿ""},""_id"":""68498c2bcd293e78f449d60e""}],""l3_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e417f"",""name"":{""en"":""4D-1D,2D, 3D, 4D Without Borrowing""},""_id"":""6880e092e85d99f523c6cefd""}],""_id"":""68498c2bcd293e78f449d60d"",""l2_5_skill"":{""identifier"":""26a487b5-2556-48ea-9056-ce8167f0b466"",""name"":{""en"":""4-digit Subtraction without borrowing""}}}",[],Worksheet,true,false,G3,,"[""c3be04a9-b541-473a-95ff-447cc1c38bc9""]",,live,true,qs_sub_113_b,system,0,,"January 30, 2025, 11:29 AM","July 23, 2025, 1:22 PM"
68498c2bcd293e78f449d610,aa662087-de4a-4851-bb71-1595919d7062,"{""en"":""Sub_4D_2.4D-1D,2D,3D,4D with 1 Borrowing_G0_20_v1.5""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c2bcd293e78f449d611""}",63,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4245"",""name"":{""en"":""class-four"",""hi"":""चार"",""kn"":""ನಾಲ್ಕು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334v"",""name"":{""en"":""Subtraction"",""hi"":""घटाव"",""kn"":""ಹೊರಲಾಗುವುದು"",""or"":""ଫେଡାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-9"",""name"":{""en"":""4-digit Subtraction"",""hi"":""4-अंक घटाव"",""kn"":""4-ಅಂಕದ ಹೊಡೆದು ಹಾಕಿ""},""_id"":""68498c2bcd293e78f449d613""}],""l3_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e418f"",""name"":{""en"":""4D-1D,2D,3D,4D with 1 Borrowing""},""_id"":""6880e092e85d99f523c6ceff""}],""_id"":""68498c2bcd293e78f449d612"",""l2_5_skill"":{""identifier"":""e3e8e35b-82a8-465e-91e7-11ceab10c9ca"",""name"":{""en"":""4-digit Subtraction with borrowing""}}}",[],Worksheet,true,false,G0,,"[""22b550fa-09a8-40fc-bedc-d8b9208f87d7""]",,live,true,qs_sub_115_b,system,0,,"January 30, 2025, 11:29 AM","July 23, 2025, 1:22 PM"
68498c2bcd293e78f449d615,f003c8a8-ddbc-463c-8dd4-7e30d9c51a36,"{""en"":""Sub_4D_2.4D-1D,2D,3D,4D with 1 Borrowing_G3_30_v1.5""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c2bcd293e78f449d616""}",64,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4245"",""name"":{""en"":""class-four"",""hi"":""चार"",""kn"":""ನಾಲ್ಕು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334v"",""name"":{""en"":""Subtraction"",""hi"":""घटाव"",""kn"":""ಹೊರಲಾಗುವುದು"",""or"":""ଫେଡାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-9"",""name"":{""en"":""4-digit Subtraction"",""hi"":""4-अंक घटाव"",""kn"":""4-ಅಂಕದ ಹೊಡೆದು ಹಾಕಿ""},""_id"":""68498c2bcd293e78f449d618""}],""l3_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e418f"",""name"":{""en"":""4D-1D,2D,3D,4D with 1 Borrowing""},""_id"":""6880e092e85d99f523c6cf01""}],""_id"":""68498c2bcd293e78f449d617"",""l2_5_skill"":{""identifier"":""e3e8e35b-82a8-465e-91e7-11ceab10c9ca"",""name"":{""en"":""4-digit Subtraction with borrowing""}}}",[],Worksheet,true,false,G3,,"[""d41bed9d-b6a7-4947-b91b-49f962f29574""]",,live,true,qs_sub_116_b,system,0,,"January 30, 2025, 11:29 AM","July 23, 2025, 1:22 PM"
68498c2bcd293e78f449d61a,67ed94ec-68d3-4a22-a536-c2a73a7f91df,"{""en"":""Sub_4D_M4.4D with 1 Borrows: Borrowing to zero_MG3_30_v1.5""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c2bcd293e78f449d61b""}",65,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4245"",""name"":{""en"":""class-four"",""hi"":""चार"",""kn"":""ನಾಲ್ಕು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334v"",""name"":{""en"":""Subtraction"",""hi"":""घटाव"",""kn"":""ಹೊರಲಾಗುವುದು"",""or"":""ଫେଡାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-9"",""name"":{""en"":""4-digit Subtraction"",""hi"":""4-अंक घटाव"",""kn"":""4-ಅಂಕದ ಹೊಡೆದು ಹಾಕಿ""},""_id"":""68498c2bcd293e78f449d61d""}],""l3_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e418f"",""name"":{""en"":""4D-1D,2D,3D,4D with 1 Borrowing""},""_id"":""6880e092e85d99f523c6cf03""}],""_id"":""68498c2bcd293e78f449d61c"",""l2_5_skill"":{""identifier"":""e3e8e35b-82a8-465e-91e7-11ceab10c9ca"",""name"":{""en"":""4-digit Subtraction with borrowing""}}}",[],MC - WS,true,false,MG3,,"[""5c238606-3c21-4f72-aa1b-43b0684f6f7a""]",,live,true,qs_sub_139_b,system,0,,"January 30, 2025, 11:29 AM","July 23, 2025, 1:22 PM"
68498c2bcd293e78f449d61f,213e92c5-b409-4c65-9d3d-581b1a929013,"{""en"":""Addition - Main Diagnostic - Class 3""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c2bcd293e78f449d620""}",35,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4246"",""name"":{""en"":""class-three"",""hi"":""तीन"",""kn"":""ಮೂರು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""Addition"",""hi"":""जोड़"",""kn"":""ಜೋಡಣೆ"",""or"":""ମିଶାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-3"",""name"":{""en"":""3-digit Addition"",""hi"":""3-अंक जोड़"",""kn"":""3-ಅಂಕದ ಜೋಡಣೆ""},""_id"":""68498c2bcd293e78f449d622""}],""l3_skill"":[],""_id"":""68498c2bcd293e78f449d621"",""l2_5_skill"":{""identifier"":""28acecd0-3b0c-4280-b763-0ae4f595e074"",""name"":{""en"":""A3""}}}",[],Main Diagnostic,false,false,GX,,,,live,true,qs_add_185_b,system,0,,"February 4, 2025, 7:06 AM","July 23, 2025, 1:14 PM"
68498c2bcd293e78f449d623,4c4cec49-9697-49aa-a4a6-5b112fffd6a7,"{""en"":""Addition - Main Diagnostic - Class 5""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c2bcd293e78f449d624""}",76,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4212"",""name"":{""en"":""class-five"",""hi"":""पाँच"",""kn"":""ಐದು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""Addition"",""hi"":""जोड़"",""kn"":""ಜೋಡಣೆ"",""or"":""ମିଶାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-5"",""name"":{""en"":""5-digit Addition"",""hi"":""5-अंक जोड़"",""kn"":""5-ಅಂಕದ ಜೋಡಣೆ""},""_id"":""68498c2bcd293e78f449d626""}],""l3_skill"":[],""_id"":""68498c2bcd293e78f449d625"",""l2_5_skill"":{""identifier"":""c4bb7075-1423-4964-90ff-d293b587c927"",""name"":{""en"":""A5""}}}",[],Main Diagnostic,false,false,GX,,,,live,true,qs_add_183_b,system,0,,"February 4, 2025, 7:06 AM","July 23, 2025, 1:14 PM"
68498c2bcd293e78f449d627,dfee2d4f-515b-4124-bfe2-dd6a5f5a624e,"{""en"":""Add_5D_M1.5D PVP_MG3_20_v1.5""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c2bcd293e78f449d628""}",78,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4212"",""name"":{""en"":""class-five"",""hi"":""पाँच"",""kn"":""ಐದು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""Addition"",""hi"":""जोड़"",""kn"":""ಜೋಡಣೆ"",""or"":""ମିଶାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-5"",""name"":{""en"":""5-digit Addition"",""hi"":""5-अंक जोड़"",""kn"":""5-ಅಂಕದ ಜೋಡಣೆ""},""_id"":""68498c2bcd293e78f449d62a""}],""l3_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e389f"",""name"":{""en"":""5D+1D/2D/3D/4D/5D without carry""},""_id"":""6880e073e85d99f523c6cd79""}],""_id"":""68498c2bcd293e78f449d629"",""l2_5_skill"":{""identifier"":""2340c699-52d3-4dc0-911c-17ab8e429c11"",""name"":{""en"":""5-digit Addition without carry""}}}","[#ordered/map ([:identifier ""sub_skill_uneq_pvp""] [:name #ordered/map ([:en ""uneq_pvp""] [:hi ""x + 0""] [:kn ""x + 0""])] [:_id #object[org.bson.types.ObjectId 0x73a1cd17 ""68498c2bcd293e78f449d62c""]])]",Misconception,true,false,MG3,8,"[""8c0075c5-e72d-4d30-beba-cc813c955a72""]",,live,true,qs_add_148_b,system,0,,"February 4, 2025, 7:06 AM","July 23, 2025, 1:22 PM"
68498c2bcd293e78f449d62d,d0f3fd3b-d1b1-47b1-a154-8e11a81f4b86,"{""en"":""Misconception: x+0 (5D + 1D/2D/3D/4D/5D with and without carry)""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c2bcd293e78f449d62e""}",94,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4212"",""name"":{""en"":""class-five"",""hi"":""पाँच"",""kn"":""ಐದು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""Addition"",""hi"":""जोड़"",""kn"":""ಜೋಡಣೆ"",""or"":""ମିଶାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-5"",""name"":{""en"":""5-digit Addition"",""hi"":""5-अंक जोड़"",""kn"":""5-ಅಂಕದ ಜೋಡಣೆ""},""_id"":""68498c2bcd293e78f449d630""}],""l3_skill"":[{""identifier"":""28610575-149b-4c09-988b-139caf7fe9db"",""name"":{""en"":""4D+1D/2D/3D/4D=5D with carry""},""_id"":""6880e073e85d99f523c6cd99""}],""_id"":""68498c2bcd293e78f449d62f"",""l2_5_skill"":{""identifier"":""2493e0bd-f02c-464d-a1c5-a88086dcee75"",""name"":{""en"":""5-digit Addition with carry""}}}",[],Misconception,true,false,MG3,9,,,live,true,qs_add_206_b,system,0,,"February 4, 2025, 7:06 AM","July 23, 2025, 1:15 PM"
68498c2bcd293e78f449d636,fc535a6a-adcc-47d8-8f6d-9ff0767645a5,"{""en"":""Add_5D_10.5D addition Mixed practice_G4_40_v1.5""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c2bcd293e78f449d637""}",95,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4212"",""name"":{""en"":""class-five"",""hi"":""पाँच"",""kn"":""ಐದು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""Addition"",""hi"":""जोड़"",""kn"":""ಜೋಡಣೆ"",""or"":""ମିଶାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-5"",""name"":{""en"":""5-digit Addition"",""hi"":""5-अंक जोड़"",""kn"":""5-ಅಂಕದ ಜೋಡಣೆ""},""_id"":""68498c2bcd293e78f449d639""}],""l3_skill"":[{""identifier"":""28610575-149b-4c09-988b-139caf7fe9db"",""name"":{""en"":""4D+1D/2D/3D/4D=5D with carry""},""_id"":""6880e073e85d99f523c6cd9b""}],""_id"":""68498c2bcd293e78f449d638"",""l2_5_skill"":{""identifier"":""2493e0bd-f02c-464d-a1c5-a88086dcee75"",""name"":{""en"":""5-digit Addition with carry""}}}",[],Mixed Practice,true,false,G4,9,,,live,true,qs_add_178_b,system,0,,"February 4, 2025, 7:06 AM","July 23, 2025, 1:15 PM"
68498c2bcd293e78f449d63f,dc133de2-6bad-4791-96fc-eecf186c38d7,"{""en"":""Addition - Main Diagnostic - Class 4""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c2bcd293e78f449d640""}",53,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4245"",""name"":{""en"":""class-four"",""hi"":""चार"",""kn"":""ನಾಲ್ಕು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""Addition"",""hi"":""जोड़"",""kn"":""ಜೋಡಣೆ"",""or"":""ମିଶାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-4"",""name"":{""en"":""4-digit Addition"",""hi"":""4-अंक जोड़"",""kn"":""4-ಅಂಕದ ಜೋಡಣೆ""},""_id"":""68498c2bcd293e78f449d642""}],""l3_skill"":[],""_id"":""68498c2bcd293e78f449d641"",""l2_5_skill"":{""identifier"":""506db7f4-4640-45e5-834c-dc77dcb320f1"",""name"":{""en"":""A4""}}}",[],Main Diagnostic,false,false,GX,,,,live,true,qs_add_184_b,system,0,,"February 4, 2025, 7:06 AM","July 23, 2025, 1:14 PM"
68498c2bcd293e78f449d643,8a2a28ce-f608-419d-a21b-f2fd0d188ff4,"{""en"":""Sub_4D_2.4D-1D,2D,3D,4D with 1 Borrowing_G4_30_v1.5""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c2bcd293e78f449d644""}",66,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4245"",""name"":{""en"":""class-four"",""hi"":""चार"",""kn"":""ನಾಲ್ಕು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334v"",""name"":{""en"":""Subtraction"",""hi"":""घटाव"",""kn"":""ಹೊರಲಾಗುವುದು"",""or"":""ଫେଡାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-9"",""name"":{""en"":""4-digit Subtraction"",""hi"":""4-अंक घटाव"",""kn"":""4-ಅಂಕದ ಹೊಡೆದು ಹಾಕಿ""},""_id"":""68498c2bcd293e78f449d646""}],""l3_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e418f"",""name"":{""en"":""4D-1D,2D,3D,4D with 1 Borrowing""},""_id"":""6880e092e85d99f523c6cf05""}],""_id"":""68498c2bcd293e78f449d645"",""l2_5_skill"":{""identifier"":""e3e8e35b-82a8-465e-91e7-11ceab10c9ca"",""name"":{""en"":""4-digit Subtraction with borrowing""}}}",[],Worksheet,true,false,G4,,"[""d41bed9d-b6a7-4947-b91b-49f962f29574""]",,live,true,qs_sub_117_b,system,0,,"January 30, 2025, 11:29 AM","July 23, 2025, 1:22 PM"
